Bar Name,Brand Name,Date,Net Usage (ml)
Anderson's Bar,Smirnoff,2023-04-24,1073.45
Anderson's Bar,Smirnoff,2023-05-08,994.21
Anderson's Bar,Smirnoff,2023-05-15,568.92
Anderson's Bar,Smirnoff,2023-05-22,386.94
Anderson's Bar,Smirnoff,2023-05-29,521.4
Anderson's Bar,Smirnoff,2023-06-05,186.05
Anderson's Bar,Smirnoff,2023-06-12,546.8
Anderson's Bar,Smirnoff,2023-06-19,486.2
Anderson's Bar,Smirnoff,2023-06-26,732.88
Anderson's Bar,Smirnoff,2023-07-03,667.9200000000001
Anderson's Bar,Smirnoff,2023-07-10,333.48
Anderson's Bar,Smirnoff,2023-07-17,671.61
Anderson's Bar,Smirnoff,2023-07-31,599.6600000000001
Anderson's Bar,Smirnoff,2023-08-07,266.61
Anderson's Bar,Smirnoff,2023-08-14,672.78
Anderson's Bar,Smirnoff,2023-08-28,1260.71
Anderson's Bar,Smirnoff,2023-09-04,542.24
Anderson's Bar,Smirnoff,2023-09-18,667.78
Anderson's Bar,Smirnoff,2023-09-25,215.95
Anderson's Bar,Smirnoff,2023-10-02,367.75
Anderson's Bar,Smirnoff,2023-10-09,153.87
Anderson's Bar,Smirnoff,2023-10-16,1308.48
Anderson's Bar,Smirnoff,2023-10-23,282.41
Anderson's Bar,Smirnoff,2023-10-30,230.14
Anderson's Bar,Smirnoff,2023-11-06,572.05
Anderson's Bar,Smirnoff,2023-11-20,803.1600000000001
Anderson's Bar,Smirnoff,2023-11-27,802.73
Anderson's Bar,Smirnoff,2023-12-04,451.28
Anderson's Bar,Smirnoff,2023-12-11,1640.15
Anderson's Bar,Smirnoff,2023-12-25,266.69
Anderson's Bar,Smirnoff,2024-01-01,326.93
Anderson's Bar,Sutter Home,2023-01-02,0.0
Anderson's Bar,Sutter Home,2023-01-09,320.6
Anderson's Bar,Sutter Home,2023-01-23,128.07
Anderson's Bar,Sutter Home,2023-02-06,582.57
Anderson's Bar,Sutter Home,2023-02-13,481.06
Anderson's Bar,Sutter Home,2023-02-20,259.13
Anderson's Bar,Sutter Home,2023-02-27,518.58
Anderson's Bar,Sutter Home,2023-03-06,222.12
Anderson's Bar,Sutter Home,2023-03-13,419.07
Anderson's Bar,Sutter Home,2023-03-20,1354.6399999999999
Anderson's Bar,Sutter Home,2023-03-27,1630.6799999999998
Anderson's Bar,Sutter Home,2023-04-03,231.3
Anderson's Bar,Sutter Home,2023-04-17,252.25
Anderson's Bar,Sutter Home,2023-04-24,834.52
Anderson's Bar,Sutter Home,2023-05-08,857.96
Anderson's Bar,Sutter Home,2023-05-15,210.71
Anderson's Bar,Sutter Home,2023-05-22,341.83
Anderson's Bar,Sutter Home,2023-06-05,200.3
Anderson's Bar,Sutter Home,2023-06-12,124.25
Anderson's Bar,Sutter Home,2023-06-26,373.98
Anderson's Bar,Sutter Home,2023-07-03,1334.1200000000001
Anderson's Bar,Sutter Home,2023-07-10,883.02
Anderson's Bar,Sutter Home,2023-07-17,577.12
Anderson's Bar,Sutter Home,2023-07-24,903.7
Anderson's Bar,Sutter Home,2023-08-07,1030.1100000000001
Anderson's Bar,Sutter Home,2023-08-14,443.33
Anderson's Bar,Sutter Home,2023-08-28,1526.74
Anderson's Bar,Sutter Home,2023-09-11,350.5
Anderson's Bar,Sutter Home,2023-09-25,440.43
Anderson's Bar,Sutter Home,2023-10-02,565.62
Anderson's Bar,Sutter Home,2023-10-09,165.82
Anderson's Bar,Sutter Home,2023-10-23,635.7
Anderson's Bar,Sutter Home,2023-10-30,570.39
Anderson's Bar,Sutter Home,2023-11-06,1058.38
Anderson's Bar,Sutter Home,2023-11-13,1416.33
Anderson's Bar,Sutter Home,2023-11-27,550.97
Anderson's Bar,Sutter Home,2023-12-18,468.75
Anderson's Bar,Sutter Home,2024-01-01,551.09
Anderson's Bar,Yellow Tail,2023-01-09,768.91
Anderson's Bar,Yellow Tail,2023-01-16,511.07
Anderson's Bar,Yellow Tail,2023-01-23,405.72
Anderson's Bar,Yellow Tail,2023-01-30,343.05
Anderson's Bar,Yellow Tail,2023-02-06,921.94
Anderson's Bar,Yellow Tail,2023-02-13,293.11
Anderson's Bar,Yellow Tail,2023-02-20,417.13
Anderson's Bar,Yellow Tail,2023-03-06,897.26
Anderson's Bar,Yellow Tail,2023-03-13,52.61
Anderson's Bar,Yellow Tail,2023-03-20,0.0
Anderson's Bar,Yellow Tail,2023-03-27,0.0
Anderson's Bar,Yellow Tail,2023-04-03,718.28
Anderson's Bar,Yellow Tail,2023-04-10,1022.23
Anderson's Bar,Yellow Tail,2023-04-17,549.53
Anderson's Bar,Yellow Tail,2023-04-24,613.5
Anderson's Bar,Yellow Tail,2023-05-01,228.75
Anderson's Bar,Yellow Tail,2023-05-08,1036.72
Anderson's Bar,Yellow Tail,2023-05-22,557.25
Anderson's Bar,Yellow Tail,2023-05-29,310.69
Anderson's Bar,Yellow Tail,2023-06-05,460.93
Anderson's Bar,Yellow Tail,2023-06-12,854.08
Anderson's Bar,Yellow Tail,2023-06-19,447.07
Anderson's Bar,Yellow Tail,2023-06-26,1250.9099999999999
Anderson's Bar,Yellow Tail,2023-07-10,365.62
Anderson's Bar,Yellow Tail,2023-07-17,414.35
Anderson's Bar,Yellow Tail,2023-07-24,0.0
Anderson's Bar,Yellow Tail,2023-07-31,450.27
Anderson's Bar,Yellow Tail,2023-08-07,393.3
Anderson's Bar,Yellow Tail,2023-08-14,0.0
Anderson's Bar,Yellow Tail,2023-08-21,0.0
Anderson's Bar,Yellow Tail,2023-08-28,0.0
Anderson's Bar,Yellow Tail,2023-09-04,0.0
Anderson's Bar,Yellow Tail,2023-09-11,143.78
Anderson's Bar,Yellow Tail,2023-09-25,818.97
Anderson's Bar,Yellow Tail,2023-10-02,206.37
Anderson's Bar,Yellow Tail,2023-10-09,0.0
Anderson's Bar,Yellow Tail,2023-10-16,0.0
Anderson's Bar,Yellow Tail,2023-10-23,0.0
Anderson's Bar,Yellow Tail,2023-10-30,0.0
Anderson's Bar,Yellow Tail,2023-11-06,212.4
Anderson's Bar,Yellow Tail,2023-11-20,157.19
Anderson's Bar,Yellow Tail,2023-11-27,767.3
Anderson's Bar,Yellow Tail,2023-12-04,1719.67
Anderson's Bar,Yellow Tail,2023-12-11,269.96
Anderson's Bar,Yellow Tail,2023-12-18,807.5600000000001
Anderson's Bar,Yellow Tail,2023-12-25,243.14
Anderson's Bar,Yellow Tail,2024-01-01,129.41
Brown's Bar,Absolut,2023-01-02,376.31
Brown's Bar,Absolut,2023-01-09,1147.3999999999999
Brown's Bar,Absolut,2023-01-16,277.08
Brown's Bar,Absolut,2023-01-23,256.82
Brown's Bar,Absolut,2023-01-30,913.71
Brown's Bar,Absolut,2023-02-06,689.6
Brown's Bar,Absolut,2023-02-13,606.21
Brown's Bar,Absolut,2023-02-20,339.72
Brown's Bar,Absolut,2023-03-06,459.04
Brown's Bar,Absolut,2023-03-20,630.3399999999999
Brown's Bar,Absolut,2023-03-27,579.5
Brown's Bar,Absolut,2023-04-17,0.0
Brown's Bar,Absolut,2023-05-01,386.11
Brown's Bar,Absolut,2023-05-15,468.04
Brown's Bar,Absolut,2023-05-22,476.35
Brown's Bar,Absolut,2023-05-29,847.76
Brown's Bar,Absolut,2023-06-05,0.0
Brown's Bar,Absolut,2023-06-26,0.0
Brown's Bar,Absolut,2023-07-03,0.0
Brown's Bar,Absolut,2023-07-10,0.0
Brown's Bar,Absolut,2023-07-17,0.0
Brown's Bar,Absolut,2023-07-24,394.33
Brown's Bar,Absolut,2023-07-31,373.71
Brown's Bar,Absolut,2023-08-21,816.9
Brown's Bar,Absolut,2023-08-28,1387.72
Brown's Bar,Absolut,2023-09-11,480.49
Brown's Bar,Absolut,2023-09-18,955.1099999999999
Brown's Bar,Absolut,2023-09-25,218.45
Brown's Bar,Absolut,2023-10-02,1210.27
Brown's Bar,Absolut,2023-10-09,436.77
Brown's Bar,Absolut,2023-10-16,815.76
Brown's Bar,Absolut,2023-10-30,537.17
Brown's Bar,Absolut,2023-11-06,655.5699999999999
Brown's Bar,Absolut,2023-11-20,287.89
Brown's Bar,Absolut,2023-11-27,103.46
Brown's Bar,Absolut,2023-12-04,288.35
Brown's Bar,Absolut,2023-12-18,215.73
Brown's Bar,Absolut,2023-12-25,566.35
Brown's Bar,Absolut,2024-01-01,160.21
Brown's Bar,Bacardi,2023-01-02,134.75
Brown's Bar,Bacardi,2023-01-09,613.6800000000001
Brown's Bar,Bacardi,2023-01-16,312.12
Brown's Bar,Bacardi,2023-01-23,401.99
Brown's Bar,Bacardi,2023-01-30,603.11
Brown's Bar,Bacardi,2023-02-06,397.63
Brown's Bar,Bacardi,2023-02-13,394.86
Brown's Bar,Bacardi,2023-02-20,0.0
Brown's Bar,Bacardi,2023-02-27,0.0
Brown's Bar,Bacardi,2023-03-06,760.97
Brown's Bar,Bacardi,2023-03-13,397.73
Brown's Bar,Bacardi,2023-03-20,312.01
Brown's Bar,Bacardi,2023-03-27,356.55
Brown's Bar,Bacardi,2023-04-03,140.95
Brown's Bar,Bacardi,2023-04-10,384.65
Brown's Bar,Bacardi,2023-05-01,174.06
Brown's Bar,Bacardi,2023-05-08,689.3299999999999
Brown's Bar,Bacardi,2023-05-22,741.28
Brown's Bar,Bacardi,2023-05-29,147.39
Brown's Bar,Bacardi,2023-06-12,1076.26
Brown's Bar,Bacardi,2023-06-19,308.83
Brown's Bar,Bacardi,2023-06-26,366.82
Brown's Bar,Bacardi,2023-07-03,1369.6000000000001
Brown's Bar,Bacardi,2023-07-10,410.14
Brown's Bar,Bacardi,2023-07-17,743.5699999999999
Brown's Bar,Bacardi,2023-07-24,1354.4099999999999
Brown's Bar,Bacardi,2023-07-31,332.08
Brown's Bar,Bacardi,2023-08-07,596.1700000000001
Brown's Bar,Bacardi,2023-08-28,388.88
Brown's Bar,Bacardi,2023-09-04,593.85
Brown's Bar,Bacardi,2023-09-11,1037.51
Brown's Bar,Bacardi,2023-09-18,387.36
Brown's Bar,Bacardi,2023-09-25,370.31
Brown's Bar,Bacardi,2023-10-02,466.08
Brown's Bar,Bacardi,2023-10-09,365.75
Brown's Bar,Bacardi,2023-10-16,1255.01
Brown's Bar,Bacardi,2023-10-23,561.66
Brown's Bar,Bacardi,2023-10-30,542.53
Brown's Bar,Bacardi,2023-11-13,306.65999999999997
Brown's Bar,Bacardi,2023-11-20,309.39
Brown's Bar,Bacardi,2023-11-27,413.46
Brown's Bar,Bacardi,2023-12-04,681.23
Brown's Bar,Bacardi,2023-12-11,835.81
Brown's Bar,Bacardi,2023-12-18,239.36
Brown's Bar,Bacardi,2023-12-25,524.4200000000001
Brown's Bar,Bacardi,2024-01-01,620.6800000000001
Brown's Bar,Barefoot,2023-01-16,964.72
Brown's Bar,Barefoot,2023-01-30,1110.76
Brown's Bar,Barefoot,2023-02-06,972.51
Brown's Bar,Barefoot,2023-02-13,105.28
Brown's Bar,Barefoot,2023-02-20,251.37
Brown's Bar,Barefoot,2023-03-06,1231.88
Brown's Bar,Barefoot,2023-03-20,248.45
Brown's Bar,Barefoot,2023-04-03,412.67
Brown's Bar,Barefoot,2023-04-10,563.88
Brown's Bar,Barefoot,2023-04-17,0.0
Brown's Bar,Barefoot,2023-05-01,884.65
Brown's Bar,Barefoot,2023-05-08,719.35
Brown's Bar,Barefoot,2023-05-22,814.6899999999999
Brown's Bar,Barefoot,2023-05-29,125.88
Brown's Bar,Barefoot,2023-06-05,400.09
Brown's Bar,Barefoot,2023-06-19,195.21
Brown's Bar,Barefoot,2023-07-03,539.38
Brown's Bar,Barefoot,2023-07-10,516.5699999999999
Brown's Bar,Barefoot,2023-07-17,138.33
Brown's Bar,Barefoot,2023-08-07,1294.47
Brown's Bar,Barefoot,2023-08-14,353.57
Brown's Bar,Barefoot,2023-08-21,173.6
Brown's Bar,Barefoot,2023-08-28,275.76
Brown's Bar,Barefoot,2023-09-04,908.3599999999999
Brown's Bar,Barefoot,2023-09-11,408.84
Brown's Bar,Barefoot,2023-09-25,181.23
Brown's Bar,Barefoot,2023-10-02,527.73
Brown's Bar,Barefoot,2023-10-09,428.34
Brown's Bar,Barefoot,2023-10-16,103.55
Brown's Bar,Barefoot,2023-10-23,321.74
Brown's Bar,Barefoot,2023-11-13,672.81
Brown's Bar,Barefoot,2023-11-20,919.3
Brown's Bar,Barefoot,2023-12-11,800.0699999999999
Brown's Bar,Barefoot,2023-12-18,705.05
Brown's Bar,Barefoot,2023-12-25,532.99
Brown's Bar,Barefoot,2024-01-01,443.14
Brown's Bar,Budweiser,2023-01-09,224.12
Brown's Bar,Budweiser,2023-01-16,451.47
Brown's Bar,Budweiser,2023-01-23,598.3399999999999
Brown's Bar,Budweiser,2023-01-30,134.96
Brown's Bar,Budweiser,2023-02-06,707.64
Brown's Bar,Budweiser,2023-03-06,442.77
Brown's Bar,Budweiser,2023-03-27,106.48
Brown's Bar,Budweiser,2023-04-17,1042.3700000000001
Brown's Bar,Budweiser,2023-05-01,442.72
Brown's Bar,Budweiser,2023-05-08,199.84
Brown's Bar,Budweiser,2023-05-15,672.9100000000001
Brown's Bar,Budweiser,2023-05-22,1341.6000000000001
Brown's Bar,Budweiser,2023-05-29,500.19
Brown's Bar,Budweiser,2023-06-05,300.1
Brown's Bar,Budweiser,2023-06-19,935.98
Brown's Bar,Budweiser,2023-06-26,129.26
Brown's Bar,Budweiser,2023-07-03,568.45
Brown's Bar,Budweiser,2023-07-10,526.73
Brown's Bar,Budweiser,2023-07-17,736.79
Brown's Bar,Budweiser,2023-07-24,481.14
Brown's Bar,Budweiser,2023-07-31,603.5799999999999
Brown's Bar,Budweiser,2023-08-07,784.0799999999999
Brown's Bar,Budweiser,2023-08-14,147.84
Brown's Bar,Budweiser,2023-08-28,287.62
Brown's Bar,Budweiser,2023-09-11,199.31
Brown's Bar,Budweiser,2023-09-25,433.49
Brown's Bar,Budweiser,2023-10-02,304.35
Brown's Bar,Budweiser,2023-10-09,841.3799999999999
Brown's Bar,Budweiser,2023-11-06,494.19
Brown's Bar,Budweiser,2023-11-27,886.05
Brown's Bar,Budweiser,2023-12-04,544.37
Brown's Bar,Budweiser,2023-12-11,164.59
Brown's Bar,Budweiser,2023-12-25,461.78
Brown's Bar,Captain Morgan,2023-01-02,0.0
Brown's Bar,Captain Morgan,2023-01-09,360.86
Brown's Bar,Captain Morgan,2023-01-16,296.27
Brown's Bar,Captain Morgan,2023-01-23,666.47
Brown's Bar,Captain Morgan,2023-01-30,120.46
Brown's Bar,Captain Morgan,2023-02-06,264.42
Brown's Bar,Captain Morgan,2023-02-20,1182.97
Brown's Bar,Captain Morgan,2023-02-27,411.12
Brown's Bar,Captain Morgan,2023-03-13,0.0
Brown's Bar,Captain Morgan,2023-04-03,442.02
Brown's Bar,Captain Morgan,2023-04-10,434.34
Brown's Bar,Captain Morgan,2023-04-17,894.84
Brown's Bar,Captain Morgan,2023-04-24,1055.87
Brown's Bar,Captain Morgan,2023-05-01,592.36
Brown's Bar,Captain Morgan,2023-05-08,1155.92
Brown's Bar,Captain Morgan,2023-05-15,375.92
Brown's Bar,Captain Morgan,2023-05-22,209.27
Brown's Bar,Captain Morgan,2023-05-29,788.8
Brown's Bar,Captain Morgan,2023-06-05,895.25
Brown's Bar,Captain Morgan,2023-06-19,544.14
Brown's Bar,Captain Morgan,2023-07-03,185.13
Brown's Bar,Captain Morgan,2023-07-10,374.38
Brown's Bar,Captain Morgan,2023-07-31,918.37
Brown's Bar,Captain Morgan,2023-08-07,0.0
Brown's Bar,Captain Morgan,2023-08-21,0.0
Brown's Bar,Captain Morgan,2023-08-28,250.6
Brown's Bar,Captain Morgan,2023-09-04,528.77
Brown's Bar,Captain Morgan,2023-09-11,380.49
Brown's Bar,Captain Morgan,2023-09-18,912.27
Brown's Bar,Captain Morgan,2023-10-02,189.27
Brown's Bar,Captain Morgan,2023-10-09,330.01
Brown's Bar,Captain Morgan,2023-10-16,685.8199999999999
Brown's Bar,Captain Morgan,2023-10-23,822.16
Brown's Bar,Captain Morgan,2023-10-30,0.0
Brown's Bar,Captain Morgan,2023-11-06,0.0
Brown's Bar,Captain Morgan,2023-11-20,0.0
Brown's Bar,Captain Morgan,2023-11-27,145.58
Brown's Bar,Captain Morgan,2023-12-04,133.35
Brown's Bar,Captain Morgan,2023-12-11,500.08000000000004
Brown's Bar,Captain Morgan,2023-12-18,839.92
Brown's Bar,Coors,2023-01-09,872.9300000000001
Brown's Bar,Coors,2023-01-16,167.73
Brown's Bar,Coors,2023-01-30,1024.38
Brown's Bar,Coors,2023-02-06,227.14
Brown's Bar,Coors,2023-02-13,0.0
Brown's Bar,Coors,2023-02-20,0.0
Brown's Bar,Coors,2023-02-27,0.0
Brown's Bar,Coors,2023-03-06,0.0
Brown's Bar,Coors,2023-03-13,0.0
Brown's Bar,Coors,2023-03-20,229.25
Brown's Bar,Coors,2023-03-27,667.81
Brown's Bar,Coors,2023-04-03,0.0
Brown's Bar,Coors,2023-04-24,424.48
Brown's Bar,Coors,2023-05-01,156.62
Brown's Bar,Coors,2023-05-08,555.81
Brown's Bar,Coors,2023-05-15,225.91
Brown's Bar,Coors,2023-06-05,1249.63
Brown's Bar,Coors,2023-06-12,0.0
Brown's Bar,Coors,2023-06-26,0.0
Brown's Bar,Coors,2023-07-10,0.0
Brown's Bar,Coors,2023-07-17,244.63
Brown's Bar,Coors,2023-07-24,885.47
Brown's Bar,Coors,2023-08-07,188.03
Brown's Bar,Coors,2023-09-04,624.94
Brown's Bar,Coors,2023-09-18,240.72
Brown's Bar,Coors,2023-09-25,491.53
Brown's Bar,Coors,2023-10-02,182.05
Brown's Bar,Coors,2023-10-16,399.6
Brown's Bar,Coors,2023-10-23,309.68
Brown's Bar,Coors,2023-11-06,269.95
Brown's Bar,Coors,2023-11-13,1815.75
Brown's Bar,Coors,2023-11-20,774.7
Brown's Bar,Coors,2023-12-04,100.27
Brown's Bar,Coors,2023-12-25,1700.0
Brown's Bar,Grey Goose,2023-01-02,0.0
Brown's Bar,Grey Goose,2023-01-09,481.36
Brown's Bar,Grey Goose,2023-01-16,706.25
Brown's Bar,Grey Goose,2023-01-23,543.46
Brown's Bar,Grey Goose,2023-01-30,514.09
Brown's Bar,Grey Goose,2023-02-06,339.93
Brown's Bar,Grey Goose,2023-02-13,923.6399999999999
Brown's Bar,Grey Goose,2023-03-06,444.12
Brown's Bar,Grey Goose,2023-03-13,1159.29
Brown's Bar,Grey Goose,2023-03-20,954.34
Brown's Bar,Grey Goose,2023-03-27,216.43
Brown's Bar,Grey Goose,2023-04-10,783.89
Brown's Bar,Grey Goose,2023-04-17,771.57
Brown's Bar,Grey Goose,2023-04-24,1550.95
Brown's Bar,Grey Goose,2023-05-01,396.49
Brown's Bar,Grey Goose,2023-05-08,163.97
Brown's Bar,Grey Goose,2023-05-15,1394.29
Brown's Bar,Grey Goose,2023-05-22,369.27
Brown's Bar,Grey Goose,2023-06-05,623.37
Brown's Bar,Grey Goose,2023-06-19,1080.91
Brown's Bar,Grey Goose,2023-06-26,587.23
Brown's Bar,Grey Goose,2023-07-17,587.15
Brown's Bar,Grey Goose,2023-07-24,1457.71
Brown's Bar,Grey Goose,2023-08-07,367.21
Brown's Bar,Grey Goose,2023-08-14,962.95
Brown's Bar,Grey Goose,2023-08-28,608.37
Brown's Bar,Grey Goose,2023-09-04,0.0
Brown's Bar,Grey Goose,2023-09-11,619.75
Brown's Bar,Grey Goose,2023-09-18,279.69
Brown's Bar,Grey Goose,2023-09-25,966.87
Brown's Bar,Grey Goose,2023-10-09,750.28
Brown's Bar,Grey Goose,2023-10-16,150.88
Brown's Bar,Grey Goose,2023-10-23,1036.83
Brown's Bar,Grey Goose,2023-11-06,1125.23
Brown's Bar,Grey Goose,2023-11-13,635.78
Brown's Bar,Grey Goose,2023-11-20,2174.5699999999997
Brown's Bar,Grey Goose,2023-11-27,552.89
Brown's Bar,Grey Goose,2023-12-04,493.03
Brown's Bar,Grey Goose,2023-12-11,481.11
Brown's Bar,Grey Goose,2023-12-18,537.56
Brown's Bar,Grey Goose,2023-12-25,80.59
Brown's Bar,Grey Goose,2024-01-01,0.0
Brown's Bar,Heineken,2023-01-09,592.9
Brown's Bar,Heineken,2023-01-16,660.73
Brown's Bar,Heineken,2023-01-23,872.52
Brown's Bar,Heineken,2023-01-30,132.53
Brown's Bar,Heineken,2023-02-13,508.25
Brown's Bar,Heineken,2023-02-27,848.8499999999999
Brown's Bar,Heineken,2023-03-06,223.4
Brown's Bar,Heineken,2023-03-13,369.33
Brown's Bar,Heineken,2023-03-20,1060.81
Brown's Bar,Heineken,2023-03-27,813.38
Brown's Bar,Heineken,2023-04-10,656.04
Brown's Bar,Heineken,2023-04-17,708.52
Brown's Bar,Heineken,2023-04-24,970.1199999999999
Brown's Bar,Heineken,2023-05-08,439.96
Brown's Bar,Heineken,2023-05-15,345.04
Brown's Bar,Heineken,2023-05-22,474.18
Brown's Bar,Heineken,2023-05-29,1034.42
Brown's Bar,Heineken,2023-06-05,455.44
Brown's Bar,Heineken,2023-06-12,496.14
Brown's Bar,Heineken,2023-07-17,577.25
Brown's Bar,Heineken,2023-07-24,198.76
Brown's Bar,Heineken,2023-07-31,172.65
Brown's Bar,Heineken,2023-08-07,566.54
Brown's Bar,Heineken,2023-08-14,445.85
Brown's Bar,Heineken,2023-08-21,0.0
Brown's Bar,Heineken,2023-08-28,102.94
Brown's Bar,Heineken,2023-09-04,540.62
Brown's Bar,Heineken,2023-09-18,908.21
Brown's Bar,Heineken,2023-09-25,190.78
Brown's Bar,Heineken,2023-10-02,270.26
Brown's Bar,Heineken,2023-10-09,549.37
Brown's Bar,Heineken,2023-10-16,526.57
Brown's Bar,Heineken,2023-10-30,439.93
Brown's Bar,Heineken,2023-11-13,538.12
Brown's Bar,Heineken,2023-11-27,648.71
Brown's Bar,Heineken,2023-12-18,1086.6799999999998
Brown's Bar,Heineken,2024-01-01,111.63
Brown's Bar,Jack Daniels,2023-01-02,200.99
Brown's Bar,Jack Daniels,2023-01-09,902.66
Brown's Bar,Jack Daniels,2023-01-16,1350.71
Brown's Bar,Jack Daniels,2023-01-23,1027.5
Brown's Bar,Jack Daniels,2023-02-06,1366.56
Brown's Bar,Jack Daniels,2023-02-13,1079.45
Brown's Bar,Jack Daniels,2023-02-27,263.56
Brown's Bar,Jack Daniels,2023-03-06,414.08
Brown's Bar,Jack Daniels,2023-03-13,482.96
Brown's Bar,Jack Daniels,2023-03-20,883.71
Brown's Bar,Jack Daniels,2023-03-27,1166.71
Brown's Bar,Jack Daniels,2023-04-10,716.37
Brown's Bar,Jack Daniels,2023-04-17,1513.17
Brown's Bar,Jack Daniels,2023-05-01,583.38
Brown's Bar,Jack Daniels,2023-05-08,426.16
Brown's Bar,Jack Daniels,2023-05-15,731.5799999999999
Brown's Bar,Jack Daniels,2023-05-22,437.57
Brown's Bar,Jack Daniels,2023-06-12,466.07
Brown's Bar,Jack Daniels,2023-06-19,65.79
Brown's Bar,Jack Daniels,2023-06-26,277.86
Brown's Bar,Jack Daniels,2023-07-03,797.3
Brown's Bar,Jack Daniels,2023-07-10,50.71
Brown's Bar,Jack Daniels,2023-07-17,0.0
Brown's Bar,Jack Daniels,2023-07-24,0.0
Brown's Bar,Jack Daniels,2023-07-31,0.0
Brown's Bar,Jack Daniels,2023-08-07,400.79
Brown's Bar,Jack Daniels,2023-08-14,449.91
Brown's Bar,Jack Daniels,2023-08-21,395.62
Brown's Bar,Jack Daniels,2023-08-28,590.55
Brown's Bar,Jack Daniels,2023-09-04,348.11
Brown's Bar,Jack Daniels,2023-09-18,167.01
Brown's Bar,Jack Daniels,2023-09-25,0.0
Brown's Bar,Jack Daniels,2023-10-02,0.0
Brown's Bar,Jack Daniels,2023-10-09,0.0
Brown's Bar,Jack Daniels,2023-10-16,0.0
Brown's Bar,Jack Daniels,2023-10-30,0.0
Brown's Bar,Jack Daniels,2023-11-06,0.0
Brown's Bar,Jack Daniels,2023-11-20,593.42
Brown's Bar,Jack Daniels,2023-11-27,59.17
Brown's Bar,Jack Daniels,2023-12-04,0.0
Brown's Bar,Jack Daniels,2023-12-11,0.0
Brown's Bar,Jack Daniels,2023-12-18,0.0
Brown's Bar,Jack Daniels,2023-12-25,658.93
Brown's Bar,Jameson,2023-01-09,586.74
Brown's Bar,Jameson,2023-01-16,226.99
Brown's Bar,Jameson,2023-01-30,315.38
Brown's Bar,Jameson,2023-02-06,482.22
Brown's Bar,Jameson,2023-02-13,1245.69
Brown's Bar,Jameson,2023-02-20,714.06
Brown's Bar,Jameson,2023-02-27,454.02
Brown's Bar,Jameson,2023-03-13,564.89
Brown's Bar,Jameson,2023-04-03,197.4
Brown's Bar,Jameson,2023-04-24,879.45
Brown's Bar,Jameson,2023-05-01,470.62
Brown's Bar,Jameson,2023-05-08,196.14
Brown's Bar,Jameson,2023-05-22,825.6999999999999
Brown's Bar,Jameson,2023-05-29,1090.29
Brown's Bar,Jameson,2023-06-19,715.5
Brown's Bar,Jameson,2023-07-03,1142.34
Brown's Bar,Jameson,2023-07-10,483.83000000000004
Brown's Bar,Jameson,2023-07-17,858.72
Brown's Bar,Jameson,2023-07-24,324.7
Brown's Bar,Jameson,2023-07-31,443.63
Brown's Bar,Jameson,2023-08-07,634.05
Brown's Bar,Jameson,2023-08-14,1352.47
Brown's Bar,Jameson,2023-08-21,295.53
Brown's Bar,Jameson,2023-08-28,536.68
Brown's Bar,Jameson,2023-09-04,0.0
Brown's Bar,Jameson,2023-09-11,605.7
Brown's Bar,Jameson,2023-09-18,800.87
Brown's Bar,Jameson,2023-10-02,577.23
Brown's Bar,Jameson,2023-10-09,256.08
Brown's Bar,Jameson,2023-10-23,913.56
Brown's Bar,Jameson,2023-10-30,492.97
Brown's Bar,Jameson,2023-11-06,323.44
Brown's Bar,Jameson,2023-11-13,496.39
Brown's Bar,Jameson,2023-11-20,792.11
Brown's Bar,Jameson,2023-11-27,725.33
Brown's Bar,Jameson,2023-12-04,443.99
Brown's Bar,Jameson,2023-12-11,226.85
Brown's Bar,Jameson,2023-12-18,1186.72
Brown's Bar,Jameson,2023-12-25,934.85
Brown's Bar,Jim Beam,2023-01-02,0.0
Brown's Bar,Jim Beam,2023-01-09,723.75
Brown's Bar,Jim Beam,2023-01-16,102.45
Brown's Bar,Jim Beam,2023-01-30,0.0
Brown's Bar,Jim Beam,2023-02-06,0.0
Brown's Bar,Jim Beam,2023-02-13,522.14
Brown's Bar,Jim Beam,2023-02-20,267.61
Brown's Bar,Jim Beam,2023-02-27,763.75
Brown's Bar,Jim Beam,2023-03-06,433.5
Brown's Bar,Jim Beam,2023-03-13,408.7
Brown's Bar,Jim Beam,2023-03-27,804.7099999999999
Brown's Bar,Jim Beam,2023-04-03,1279.6599999999999
Brown's Bar,Jim Beam,2023-04-17,356.99
Brown's Bar,Jim Beam,2023-04-24,348.7
Brown's Bar,Jim Beam,2023-05-08,1187.7
Brown's Bar,Jim Beam,2023-05-15,958.0
Brown's Bar,Jim Beam,2023-05-22,444.9
Brown's Bar,Jim Beam,2023-06-05,967.9
Brown's Bar,Jim Beam,2023-06-12,332.79
Brown's Bar,Jim Beam,2023-06-19,577.15
Brown's Bar,Jim Beam,2023-06-26,476.8
Brown's Bar,Jim Beam,2023-07-03,460.27
Brown's Bar,Jim Beam,2023-07-10,455.95
Brown's Bar,Jim Beam,2023-07-17,672.53
Brown's Bar,Jim Beam,2023-08-07,127.83
Brown's Bar,Jim Beam,2023-08-14,1071.1
Brown's Bar,Jim Beam,2023-08-21,498.71000000000004
Brown's Bar,Jim Beam,2023-08-28,193.79
Brown's Bar,Jim Beam,2023-09-11,1111.48
Brown's Bar,Jim Beam,2023-09-25,512.77
